legal_status,area,price,bedrooms,toilets,latitude,longitude,area_per_bedroom
0.0,74.0,4.55,2.0,2.0,20.993993759155273,105.95020294189453,37.0
0.0,65.0,4.5,2.0,2.0,21.046993255615234,105.79278564453125,32.5
1.0,55.0,2.79,2.0,1.0,21.0024147033691,105.964111328125,27.5
1.0,75.0,4.8,4.0,2.0,21.0084250089297,105.74353985491,18.75
1.0,82.2,4.2,3.0,2.0,21.08234977722168,105.87175750732422,27.400000000000002
1.0,79.0,3.5,3.0,2.0,21.0053239655891,105.845702503016,26.333333333333332
1.0,146.0,8.99,4.0,2.0,21.009666442871094,105.79374694824219,36.5
1.0,34.0,3.35,2.0,2.0,21.0159649,105.8099354,17.0
0.0,174.0,13.5,3.0,2.0,21.078651428222656,105.8026123046875,58.0
1.0,76.7,4.55,3.0,2.0,21.008962631225586,105.74391174316406,25.566666666666666
1.0,110.0,6.68,3.0,2.0,21.03376579284668,105.77030181884766,36.666666666666664
0.0,68.0,4.6,2.0,2.0,20.9585018157959,105.826347351074,34.0
0.0,160.0,15.0,3.0,2.0,21.078651428222656,105.8026123046875,53.333333333333336
0.0,153.0,14.5,3.0,2.0,21.078651428222656,105.8026123046875,51.0
0.0,64.0,4.032,2.0,2.0,21.008852005004883,105.7439193725586,32.0
1.0,145.0,7.6,3.0,2.0,21.0433597564697,105.818489074707,48.333333333333336
1.0,64.0,4.35,2.0,2.0,21.006216049194336,105.7364730834961,32.0
1.0,110.0,6.0,3.0,2.0,20.998708724975586,105.81198120117188,36.666666666666664
0.0,123.5,13.0,2.0,2.0,21.078651428222656,105.8026123046875,61.75
1.0,90.0,3.75,2.0,2.0,20.961841583252,105.795524597168,45.0
1.0,126.0,13.482,3.0,3.0,21.06304931640625,105.79730987548828,42.0
1.0,59.0,3.68,2.0,2.0,20.95990562438965,105.79180145263672,29.5
0.0,211.0,21.5,4.0,2.0,21.0786514282227,105.802612304688,52.75
0.0,160.0,14.0,3.0,2.0,21.078651428222656,105.8026123046875,53.333333333333336
1.0,101.3,6.65,3.0,2.0,20.994534,105.78939,33.766666666666666
0.0,45.0,2.39,2.0,1.0,21.0191329507778,105.834467504916,22.5
1.0,85.6,5.31,2.0,2.0,21.080947875976562,105.81706237792969,42.8
1.0,60.0,3.25,2.0,1.0,21.0008437879438,105.860561965789,30.0
1.0,27.3,3.05,2.0,2.0,21.115686416625977,105.87013244628906,13.65
1.0,105.0,6.5,3.0,2.0,21.0361923202275,105.794238895811,35.0
1.0,63.0,3.75,2.0,2.0,20.9638347625732,105.822456359863,31.5
1.0,102.0,5.3,2.0,2.0,20.9908744911195,105.806939865783,51.0
1.0,73.0,3.9,3.0,2.0,21.065101623535156,105.88865661621094,24.333333333333332
1.0,102.0,6.25,3.0,2.0,21.0364289282385,105.793971172348,34.0
1.0,127.0,4.0,4.0,2.0,20.94645881652832,105.85578155517578,31.75
1.0,96.5,5.9,3.0,2.0,20.962661743164062,105.8212661743164,32.166666666666664
1.0,62.0,3.96,2.0,2.0,21.006216049194336,105.7364730834961,31.0
1.0,68.0,4.52,2.0,2.0,20.9585018157959,105.82634735107422,34.0
1.0,117.0,7.9,2.0,2.0,21.01417350769043,105.77587127685547,58.5
1.0,102.8,5.0371999999999995,3.0,3.0,20.976024627685547,105.7615966796875,34.266666666666666
0.0,63.0,2.5,2.0,2.0,20.963598251342773,105.82803344726562,31.5
1.0,96.0,5.568,2.0,2.0,21.050870895385742,105.78612518310547,48.0
1.0,98.0,6.3,3.0,2.0,20.983062744140625,105.80908203125,32.666666666666664
1.0,136.0,7.5,3.0,3.0,20.99372673034668,105.77840423583984,45.333333333333336
1.0,95.0,7.0,3.0,2.0,20.98702621459961,105.78683471679688,31.666666666666668
1.0,62.8,5.024,2.0,2.0,21.0739707946777,105.790870666504,31.4
1.0,110.0,4.0,3.0,2.0,20.959775924682617,105.74188232421875,36.666666666666664
1.0,121.3,8.7,4.0,2.0,20.9865188598633,105.786399841309,30.325
1.0,80.0,6.0,2.0,2.0,20.995994567871094,105.86126708984375,40.0
1.0,79.0,5.0,1.0,2.0,20.9700584411621,105.877777099609,79.0
1.0,43.0,2.2,1.0,1.0,21.00241470336914,105.964111328125,43.0
1.0,143.0,12.0,3.0,2.0,21.00269889831543,105.79242706298828,47.666666666666664
1.0,70.0,4.3,2.0,2.0,20.963884353637695,105.82416534423828,35.0
1.0,87.0,4.1,2.0,2.0,20.963829040527344,105.83186340332031,43.5
1.0,72.0,5.6,2.0,2.0,20.99911880493164,105.80844116210938,36.0
0.0,63.0,2.4,2.0,2.0,20.963598251342773,105.82803344726562,31.5
1.0,62.0,2.85,2.0,1.0,20.959997177124023,105.79855346679688,31.0
1.0,114.0,7.54,3.0,2.0,21.008867263793945,105.82034301757812,38.0
1.0,155.0,17.5,4.0,3.0,21.02016830444336,105.78075408935547,38.75
1.0,67.0,2.9,2.0,2.0,21.0024147033691,105.964111328125,33.5
1.0,78.0,2.99,2.0,2.0,20.9397029876709,105.7872543334961,39.0
1.0,68.0,3.22,2.0,2.0,20.962467193603516,105.79236602783203,34.0
1.0,72.0,3.2,2.0,2.0,20.9624671936035,105.792366027832,36.0
1.0,36.0,0.95,1.0,1.0,20.9624671936035,105.792366027832,36.0
1.0,129.0,9.03,3.0,2.0,21.0752358524725,105.78951852607,43.0
1.0,110.0,6.8,2.0,2.0,21.04993438720703,105.79525756835938,55.0
1.0,54.0,3.7,2.0,2.0,21.0088520050049,105.743919372559,27.0
1.0,107.0,5.15,2.0,2.0,20.963829040527344,105.83186340332031,53.5
1.0,95.0,6.1,2.0,2.0,21.04993438720703,105.79525756835938,47.5
1.0,45.0,0.999,1.0,1.0,21.010787963867188,105.50640869140625,45.0
1.0,70.32,2.2,2.0,1.0,20.96473503112793,105.82636260986328,35.16
1.0,87.0,4.1,2.0,2.0,20.963829040527344,105.83186340332031,43.5
1.0,99.0,7.3,3.0,2.0,20.9980444706792,105.803549909424,33.0
1.0,102.0,6.5,3.0,2.0,21.04993438720703,105.79525756835938,34.0
1.0,105.0,6.56,2.0,2.0,21.0460552052799,105.799651690244,52.5
1.0,109.0,6.6,3.0,2.0,21.0462841436215,105.799045807013,36.333333333333336
1.0,27.0,2.0,2.0,2.0,21.0042999769171,105.749755942291,13.5
1.0,82.0,5.7,3.0,2.0,20.9966850280762,105.873847961426,27.333333333333332
1.0,88.3,4.43,2.0,2.0,20.969335556030273,105.7681655883789,44.15
1.0,106.5,7.8,3.0,2.0,21.0365676879883,105.760482788086,35.5
1.0,210.0,34.65,4.0,3.0,21.012306213378906,105.84517669677734,52.5
1.0,80.0,5.7,2.0,2.0,21.0407333374023,105.896560668945,40.0
1.0,84.0,5.5,2.0,2.0,20.9966850280762,105.873847961426,42.0
1.0,161.0,14.5,4.0,3.0,21.005226,105.80506,40.25
1.0,90.7,6.3,3.0,2.0,20.9743461608887,105.754165649414,30.233333333333334
1.0,62.0,3.4,2.0,2.0,21.0576000213623,105.88459777832,31.0
1.0,68.0,6.87,1.0,1.0,21.043420791626,105.821563720703,68.0
1.0,67.0,3.8,2.0,2.0,20.984243392944336,105.8084487915039,33.5
1.0,70.0,3.7,2.0,2.0,21.0576000213623,105.88459777832,35.0
1.0,65.0,3.5,2.0,2.0,21.0576000213623,105.88459777832,32.5
1.0,92.5,4.7,3.0,2.0,21.0576000213623,105.88459777832,30.833333333333332
0.0,90.2,5.6,3.0,2.0,21.0052261352539,105.738914489746,30.066666666666666
0.0,77.51,4.9,2.0,2.0,21.0522689819336,105.884811401367,38.755
1.0,105.0,6.15,3.0,2.0,21.031585693359375,105.76820373535156,35.0
1.0,146.0,5.98,3.0,3.0,20.9760246276855,105.761596679688,48.666666666666664
1.0,97.0,6.5,2.0,2.0,21.0026664733887,105.8154296875,48.5
1.0,98.0,5.4096,2.0,2.0,21.0156364440918,105.85718536377,49.0
1.0,121.0,10.285,3.0,2.0,21.03478203383,105.794531812433,40.333333333333336
1.0,159.0,7.2,4.0,3.0,20.998642988639,105.721816764443,39.75
0.0,119.0,10.7,3.0,3.0,21.031602420276,105.779927922637,39.666666666666664
1.0,155.0,11.5,3.0,2.0,21.008878707885742,105.80025482177734,51.666666666666664
0.0,62.0,4.0,2.0,2.0,21.005226135253906,105.7389144897461,31.0
1.0,97.82,4.5,3.0,2.0,20.9894237518311,105.866561889648,32.60666666666666
1.0,72.67,6.6,2.0,2.0,21.012432098388672,105.76739501953125,36.335
1.0,128.4,6.0,3.0,2.0,21.0398762014985,105.766313186798,42.800000000000004
1.0,74.0,3.75,2.0,2.0,20.9730930328369,105.838371276855,37.0
1.0,80.0,5.5,2.0,2.0,20.9972763061523,105.80298614502,40.0
0.0,168.9,13.0,3.0,4.0,21.0407333374023,105.896560668945,56.300000000000004
0.0,175.0,14.2,4.0,2.0,21.078651428222656,105.8026123046875,43.75
0.0,76.0,5.2,3.0,2.0,21.008852005004883,105.7439193725586,25.333333333333332
1.0,58.0,4.5,1.0,1.0,21.09144401550293,105.78472137451172,58.0
1.0,74.0,4.2,3.0,2.0,20.97145652771,105.828170776367,24.666666666666668
1.0,54.0,6.0,2.0,2.0,21.115686416625977,105.87013244628906,27.0
1.0,67.0,4.29,2.0,2.0,20.975365,105.789375,33.5
1.0,206.0,10.0,4.0,2.0,21.002336502075195,105.79434204101562,51.5
1.0,52.0,3.79,2.0,1.0,20.98732566833496,105.84983825683594,26.0
1.0,100.0,6.0,2.0,2.0,21.003246307373047,105.80506134033203,50.0
1.0,84.0,3.78,3.0,2.0,20.95258903503418,105.85185241699219,28.0
1.0,92.0,5.5,2.0,2.0,21.091917037963867,105.78500366210938,46.0
0.0,85.0,3.58,2.0,2.0,20.9775714874268,105.842819213867,42.5
0.0,96.0,4.6,3.0,2.0,20.979528427124,105.787567138672,32.0
0.0,77.4,4.95,2.0,2.0,20.98483657836914,105.85985565185547,38.7
0.0,42.0,2.856,1.0,1.0,20.99988555908203,105.95375061035156,42.0
0.0,66.7,1.9,2.0,1.0,20.9863393,105.8635604,33.35
1.0,76.0,4.55,3.0,2.0,20.993942260742188,105.85710906982422,25.333333333333332
1.0,74.1,4.45,3.0,2.0,20.9730930328369,105.838371276855,24.7
1.0,63.8,4.4,2.0,2.0,20.9838600158691,105.846603393555,31.9
1.0,167.0,11.9,3.0,3.0,21.052268981933594,105.88481140136719,55.666666666666664
1.0,100.0,5.1,3.0,2.0,21.0751037597656,105.698188781738,33.333333333333336
1.0,114.0,6.2,3.0,2.0,20.973093032836914,105.83837127685547,38.0
1.0,101.0,7.0,3.0,2.0,20.973093032836914,105.83837127685547,33.666666666666664
1.0,140.0,9.0,3.0,2.0,21.0457458496094,105.86637878418,46.666666666666664
1.0,117.0,4.095,3.0,2.0,20.972915649414062,105.77559661865234,39.0
1.0,60.0,4.0,2.0,2.0,21.068014,105.79708,30.0
1.0,65.0,3.8,2.0,2.0,20.991436004638672,105.75606536865234,32.5
0.0,101.0,4.3,2.0,2.0,20.979528427124,105.787567138672,50.5
0.0,53.0,2.4,2.0,1.0,21.0061562356959,105.846742446667,26.5
1.0,159.0,5.0,4.0,2.0,21.0340766906738,105.770355224609,39.75
1.0,55.0,3.795,2.0,2.0,20.99988555908203,105.95375061035156,27.5
1.0,75.0,4.78,3.0,2.0,21.006216049194336,105.7364730834961,25.0
1.0,136.34,6.05,4.0,2.0,21.075103759765625,105.69818878173828,34.085
1.0,82.0,4.4,2.0,2.0,20.9864239762442,105.80699501046,41.0
1.0,70.0,2.98,3.0,1.0,21.0158078730606,105.832476948837,23.333333333333332
0.0,52.0,3.5,1.0,1.0,21.040733337402344,105.89656066894531,52.0
1.0,88.0,8.096,2.0,2.0,21.00938606262207,105.77387237548828,44.0
1.0,131.0,6.2,4.0,2.0,20.958282,105.7672,32.75
1.0,107.3,7.5,4.0,2.0,21.030405,105.77703,26.825
1.0,70.0,3.36,2.0,1.0,20.943979263305664,105.85543823242188,35.0
1.0,125.0,5.0,3.0,2.0,20.9637184059788,105.795822762367,41.666666666666664
1.0,39.0,3.2,1.0,1.0,21.006206512451172,105.73707580566406,39.0
1.0,79.0,4.68,2.0,2.0,20.984697341918945,105.86615753173828,39.5
1.0,76.0,4.0,2.0,2.0,20.9730930328369,105.838371276855,38.0
1.0,112.0,7.8,3.0,2.0,21.0201683044434,105.780754089355,37.333333333333336
0.0,77.0,2.7,2.0,2.0,20.97642707824707,105.82543182373047,38.5
1.0,83.0,4.5,2.0,2.0,21.0751037597656,105.698188781738,41.5
1.0,80.0,7.4,3.0,2.0,21.0649289711701,105.909282552988,26.666666666666668
0.0,136.0,6.936,4.0,4.0,21.0751037597656,105.698188781738,34.0
1.0,114.0,5.472,2.0,2.0,21.075103759765625,105.69818878173828,57.0
1.0,143.0,6.8,3.0,2.0,21.00269889831543,105.79242706298828,47.666666666666664
1.0,75.0,4.7,2.0,2.0,20.98732566833496,105.84983825683594,37.5
1.0,112.0,6.5,3.0,2.0,20.996593475341797,105.79893493652344,37.333333333333336
1.0,101.0,6.0,3.0,2.0,21.0522689819336,105.884811401367,33.666666666666664
1.0,76.0,4.712,3.0,3.0,21.008852005004883,105.7439193725586,25.333333333333332
1.0,560.0,38.8,5.0,5.0,20.993942260742188,105.85710906982422,112.0
1.0,150.0,6.6,3.0,2.0,21.0427837295314,105.809840724237,50.0
1.0,189.0,15.12,4.0,2.0,21.01417350769043,105.77587127685547,47.25
1.0,119.0,5.45,3.0,2.0,20.993038177490234,105.7883529663086,39.666666666666664
0.0,71.0,5.822,2.0,2.0,21.0324192047119,105.831359863281,35.5
1.0,74.2,4.55,3.0,2.0,20.9939422607422,105.857109069824,24.733333333333334
1.0,177.82,120.0,3.0,2.0,21.0236568450928,105.852821350098,59.27333333333333
1.0,111.4,9.5,3.0,2.0,21.0658321380615,105.826507568359,37.13333333333333
1.0,142.5,14.25,3.0,2.0,21.0635757446289,105.795310974121,47.5
1.0,85.0,6.0,3.0,2.0,21.008852005004883,105.7439193725586,28.333333333333332
1.0,77.0,3.08,2.0,2.0,21.08234977722168,105.87175750732422,38.5
1.0,138.0,14.0,3.0,3.0,21.0204162597656,105.807243347168,46.0
1.0,77.0,10.01,2.0,2.0,21.0030483185932,105.865646657259,38.5
1.0,120.0,6.36,3.0,3.0,21.0522689819336,105.884811401367,40.0
1.0,88.0,3.9,3.0,2.0,20.94645881652832,105.85578155517578,29.333333333333332
1.0,97.9,3.8,3.0,2.0,21.01655387878418,105.74628448486328,32.63333333333333
0.0,43.0,2.9,1.0,1.0,21.005226135253906,105.7389144897461,43.0
1.0,96.5,5.5,3.0,2.0,20.9837379455566,105.8515625,32.166666666666664
1.0,110.7,8.25,2.0,2.0,21.014102935791,105.801788330078,55.35
1.0,120.0,6.0,3.0,3.0,21.0522689819336,105.884811401367,40.0
1.0,65.1,3.1,2.0,2.0,20.973291397094727,105.82000732421875,32.55
1.0,125.0,11.85,3.0,2.0,21.041240692138672,105.80784606933594,41.666666666666664
1.0,130.9,10.35,3.0,2.0,21.0026988983154,105.792427062988,43.63333333333333
1.0,48.0,2.44,1.0,2.0,20.99480628967285,105.94648742675781,48.0
1.0,110.0,19.5,2.0,2.0,21.0640926361084,105.80973815917969,55.0
1.0,355.0,19.5,4.0,3.0,20.9865188598633,105.786399841309,88.75
0.0,89.5,5.3,2.0,2.0,21.052268981933594,105.88481140136719,44.75
1.0,160.0,6.45,4.0,2.0,21.029170989990234,105.76895904541016,40.0
1.0,25.0,2.98,2.0,1.0,21.0072217133391,105.82089067328,12.5
1.0,117.0,7.5,3.0,2.0,20.9997386932373,105.807556152344,39.0
1.0,105.0,8.0,3.0,2.0,21.0412406921387,105.807846069336,35.0
1.0,76.0,4.62,2.0,1.0,21.06269073486328,105.90833282470703,38.0
0.0,90.0,4.3,2.0,2.0,21.052268981933594,105.88481140136719,45.0
1.0,111.0,7.0,3.0,2.0,21.029238,105.79385,37.0
1.0,55.0,2.6,2.0,1.0,21.00241470336914,105.964111328125,27.5
1.0,98.0,6.3,2.0,2.0,21.00048828125,105.80715942382812,49.0
0.0,90.0,4.35,2.0,2.0,21.052268981933594,105.88481140136719,45.0
0.0,107.5,11.825,3.0,2.0,21.0630493164063,105.797309875488,35.833333333333336
1.0,78.0,3.85,3.0,2.0,21.055845260620117,105.91175079345703,26.0
1.0,60.0,2.1,2.0,1.0,20.98776542384,105.800605105491,30.0
1.0,96.0,5.8,2.0,2.0,10.7268705368042,106.71382141113281,48.0
0.0,45.0,1.8,1.0,1.0,10.705108642578125,106.70352172851562,45.0
1.0,50.0,1.46,1.0,1.0,10.906654357910156,106.74201202392578,50.0
1.0,215.0,46.0,4.0,4.0,21.041172,105.825096,53.75
1.0,175.0,15.0,3.0,3.0,10.805335998535156,106.7517318725586,58.333333333333336
1.0,81.4,3.15,2.0,2.0,10.831156730651855,106.62126922607422,40.7
0.0,50.0,9.0,1.0,1.0,10.7790870666504,106.715591430664,50.0
1.0,70.0,4.2,2.0,2.0,21.005226135253906,105.7389144897461,35.0
1.0,145.0,13.05,4.0,3.0,21.005226135253906,105.80506134033203,36.25
0.0,63.0,1.4,2.0,1.0,12.2109270587651,109.185285335607,31.5
1.0,72.0,5.3,2.0,2.0,10.775938,106.66192,36.0
1.0,181.0,17.557,3.0,2.0,21.0141735076904,105.775871276855,60.333333333333336
1.0,69.9,4.8,2.0,2.0,21.062650680541992,105.78419494628906,34.95
1.0,80.0,11.5,2.0,2.0,21.03326988220215,105.81670379638672,40.0
1.0,50.0,1.39,1.0,1.0,10.9066543579102,106.742012023926,50.0
1.0,70.8,2.6,3.0,3.0,20.83295440673828,106.6823959350586,23.599999999999998
0.0,75.0,5.4,2.0,2.0,10.704007148742676,106.71265411376953,37.5
1.0,78.0,4.3,2.0,2.0,20.985431671142578,105.83934020996094,39.0
1.0,76.0,3.75,2.0,2.0,10.7453575134277,106.700843811035,38.0
1.0,37.0,1.0,1.0,2.0,21.240427017211914,106.10810852050781,37.0
0.0,112.0,6.3,2.0,2.0,10.803988456726074,106.61737060546875,56.0
1.0,89.0,7.5,2.0,2.0,21.00938606262207,105.77387237548828,44.5
0.0,78.0,4.8,2.0,2.0,20.98483657836914,105.85985565185547,39.0
1.0,145.0,13.05,4.0,3.0,21.005226135253906,105.80506134033203,36.25
1.0,72.0,5.3,2.0,2.0,10.775938,106.66192,36.0
1.0,107.4,7.7,3.0,2.0,21.00048828125,105.80715942382812,35.800000000000004
0.0,76.1,2.13,2.0,2.0,20.450113,106.34306,38.05
1.0,50.0,1.42,2.0,2.0,10.7093620300293,106.642242431641,25.0
1.0,85.0,9.0,2.0,2.0,21.020416259765625,105.80724334716797,42.5
1.0,113.1,8.6,3.0,3.0,20.987064,105.7787,37.699999999999996
1.0,60.0,5.5,2.0,2.0,21.115686416625977,105.87013244628906,30.0
1.0,140.0,13.0,4.0,3.0,10.7949285507202,106.720741271973,35.0
1.0,68.0,1.6,3.0,2.0,20.55608367919922,105.93767547607422,22.666666666666668
1.0,76.0,4.18,2.0,2.0,16.03292465209961,108.22196960449219,38.0
0.0,62.0,3.1,2.0,1.0,10.844209671020508,106.76300811767578,31.0
1.0,49.0,2.15,1.0,1.0,10.7341825137901,106.657709568397,49.0
1.0,104.0,8.0,2.0,2.0,10.7938871383667,106.71131134033203,52.0
1.0,120.0,3.9,4.0,3.0,10.888416290283203,106.78173828125,30.0
1.0,78.0,4.3,2.0,2.0,20.985431671142578,105.83934020996094,39.0
0.0,65.0,2.7,2.0,2.0,10.7723159790039,106.625511169434,32.5
0.0,50.0,2.3,2.0,1.0,10.705108642578125,106.70352172851562,25.0
0.0,114.0,0.057,3.0,3.0,21.075103759765625,105.69818878173828,38.0
0.0,78.0,3.6,2.0,2.0,10.733746528625488,106.68962097167969,39.0
0.0,110.0,7.8,3.0,2.0,21.040159225463867,105.76131439208984,36.666666666666664
1.0,44.0,3.05,1.0,2.0,20.9512138366699,105.984680175781,44.0
0.0,63.0,2.5,2.0,1.0,10.80076789855957,106.82179260253906,31.5
1.0,76.0,4.7,3.0,2.0,21.014148712158203,105.78872680664062,25.333333333333332
1.0,99.0,3.15,2.0,2.0,10.719663,106.701485,49.5
1.0,94.0,6.5,3.0,2.0,21.01875877380371,105.7947769165039,31.333333333333332
1.0,89.0,7.7,2.0,2.0,21.03445816040039,105.7696533203125,44.5
1.0,53.6,3.1,2.0,1.0,16.05078125,108.232902526855,26.8
1.0,58.2,3.04,2.0,2.0,10.839659690856934,106.85103607177734,29.1
0.0,103.0,13.0,3.0,2.0,10.789627075195312,106.71766662597656,34.333333333333336
1.0,168.0,15.5,3.0,2.0,21.004484176635742,105.79862976074219,56.0
1.0,80.0,1.9,2.0,2.0,10.9707775115967,106.665229797363,40.0
0.0,70.0,4.0,2.0,2.0,21.0005622624211,105.869815369453,35.0
1.0,139.6,8.4,3.0,2.0,21.00048828125,105.80715942382812,46.53333333333333
1.0,91.0,2.5,4.0,2.0,20.55608367919922,105.93767547607422,22.75
0.0,85.0,3.55,3.0,2.0,10.744084358215332,106.67591094970703,28.333333333333332
1.0,155.0,6.3,3.0,4.0,10.730993270874023,106.70673370361328,51.666666666666664
1.0,88.5,4.37,2.0,2.0,10.797847747802734,106.7383041381836,44.25
0.0,80.0,5.5,3.0,2.0,21.0443172454834,105.87786102294922,26.666666666666668
1.0,84.0,4.4,2.0,2.0,10.738349914550781,106.66819763183594,42.0
1.0,52.0,1.5,2.0,2.0,10.88904857635498,106.77924346923828,26.0
1.0,69.0,2.83,2.0,2.0,10.800749778747559,106.78882598876953,34.5
1.0,56.0,1.2,2.0,2.0,21.026758193969727,105.84119415283203,28.0
1.0,65.0,1.9,2.0,2.0,10.907403945922852,106.80218505859375,32.5
1.0,80.0,3.67,3.0,2.0,20.952529907226562,105.79031372070312,26.666666666666668
0.0,115.0,8.0,3.0,3.0,10.704007148742676,106.71265411376953,38.333333333333336
1.0,128.0,7.3,4.0,2.0,21.034912109375,105.764404296875,32.0
1.0,105.5,5.5,3.0,2.0,16.038877487182617,108.24740600585938,35.166666666666664
1.0,51.7,6.0,1.0,1.0,10.804214477539062,106.74951934814453,51.7
1.0,68.0,4.42,2.0,2.0,20.9585018157959,105.82634735107422,34.0
1.0,134.0,9.0,3.0,2.0,21.002666473388672,105.8154296875,44.666666666666664
1.0,107.5,10.2125,3.0,2.0,21.063575744628906,105.7953109741211,35.833333333333336
0.0,50.0,1.46,2.0,2.0,10.709362030029297,106.64224243164062,25.0
1.0,76.0,4.2,2.0,2.0,10.73862361907959,106.70059967041016,38.0
1.0,83.0,4.6,3.0,2.0,21.0081599703123,105.743608357703,27.666666666666668
1.0,60.0,3.05,2.0,1.0,10.734172821044922,106.65359497070312,30.0
1.0,101.5,8.12,3.0,2.0,21.065839767456055,105.79814910888672,33.833333333333336
0.0,105.3,5.8,3.0,2.0,21.0751037597656,105.698188781738,35.1
1.0,92.0,3.496,2.0,2.0,20.9523955548285,107.107210330548,46.0
1.0,59.02,2.8,1.0,1.0,10.755443,106.68973,59.02
1.0,87.0,2.784,2.0,2.0,21.58692169189453,105.8393783569336,43.5
1.0,115.0,10.5,3.0,2.0,10.794928550720215,106.72074127197266,38.333333333333336
0.0,63.0,5.1,2.0,1.0,10.800010681152344,106.66071319580078,31.5
0.0,68.0,3.7,2.0,2.0,10.7278852462769,106.620361328125,34.0
1.0,58.5,2.4,2.0,2.0,12.2741403579712,109.201965332031,29.25
1.0,112.0,6.11,2.0,2.0,10.803988456726074,106.61737060546875,56.0
0.0,46.5,2.1,1.0,1.0,10.7051086425781,106.703521728516,46.5
0.0,63.0,5.1,2.0,1.0,10.800010681152344,106.66071319580078,31.5
1.0,70.0,1.95,2.0,2.0,20.962467193603516,105.79236602783203,35.0
1.0,70.0,5.3,2.0,2.0,21.0039088593269,105.802849655892,35.0
0.0,68.0,2.3,2.0,2.0,20.959257125854492,107.09798431396484,34.0
1.0,52.9,1.75,1.0,1.0,20.8302459716797,106.684288024902,52.9
1.0,120.0,9.5,2.0,2.0,21.0555477142334,105.80859375,60.0
0.0,220.69,45.5,4.0,4.0,10.7724266052246,106.713417053223,55.1725
1.0,74.0,2.3,2.0,2.0,10.9079437255859,106.701011657715,37.0
1.0,70.0,5.6,2.0,2.0,20.9996120206925,105.808245397382,35.0
0.0,31.0,1.8,1.0,1.0,10.788448333740234,106.75196838378906,31.0
1.0,98.0,5.0,3.0,2.0,10.802503531281,106.74559656335,32.666666666666664
1.0,52.7,1.8,2.0,1.0,20.8304208601559,106.684170812244,26.35
0.0,59.0,2.55,2.0,2.0,10.8412761688232,106.838600158691,29.5
1.0,47.0,2.2,2.0,1.0,10.705108642578125,106.70352172851562,23.5
1.0,52.0,2.3,2.0,2.0,10.891335487365723,106.8016586303711,26.0
1.0,81.0,2.8,3.0,2.0,10.766724586486816,106.61333465576172,27.0
1.0,45.0,1.4,2.0,2.0,20.55608367919922,105.93767547607422,22.5
1.0,80.0,5.3,3.0,2.0,10.7500625370209,106.722879400878,26.666666666666668
0.0,77.51,5.4,2.0,2.0,21.052268981933594,105.88481140136719,38.755
1.0,45.0,3.8,1.0,1.0,21.02016830444336,105.78075408935547,45.0
1.0,127.0,9.1,3.0,2.0,21.032211303710938,105.79969787597656,42.333333333333336
1.0,46.2,3.91,1.0,1.0,21.012283325195312,105.73526000976562,46.2
1.0,55.0,3.99,1.0,1.0,10.794928550720215,106.72074127197266,55.0
1.0,52.0,2.3,2.0,2.0,10.891335487365723,106.8016586303711,26.0
0.0,114.0,7.752,3.0,2.0,21.00826072692871,105.7960433959961,38.0
1.0,140.0,5.88,2.0,2.0,20.9759776865443,105.791443194738,70.0
1.0,50.0,3.3,3.0,2.0,10.8344240188599,106.668067932129,16.666666666666668
1.0,110.0,6.6,3.0,2.0,21.00269889831543,105.79242706298828,36.666666666666664
0.0,44.0,1.25,1.0,1.0,20.55608367919922,105.93767547607422,44.0
0.0,142.0,7.9,2.0,2.0,10.8039015234116,106.616704689549,71.0
1.0,186.0,16.0,4.0,3.0,10.7988766008098,106.71826045554,46.5
0.0,60.0,5.5,2.0,2.0,10.8350392189241,106.829878266502,30.0
1.0,45.0,3.3,1.0,1.0,15.9927361939215,108.268926272838,45.0
0.0,73.0,2.5,2.0,2.0,10.7330026626587,106.652946472168,36.5
0.0,61.0,1.2,2.0,2.0,10.6797494888306,106.750869750977,30.5
0.0,92.0,7.0,3.0,2.0,10.79820728302002,106.67247009277344,30.666666666666668
0.0,80.0,2.65,2.0,2.0,10.825569,106.62985,40.0
0.0,49.11,2.6,1.0,1.0,10.727764129638672,106.70145416259766,49.11
1.0,88.0,32.0,2.0,2.0,10.7784757614136,106.706665039063,44.0
1.0,150.0,9.375,3.0,3.0,20.983062744140625,105.80908203125,50.0
1.0,68.5,4.05,2.0,2.0,10.789772987365723,106.75521850585938,34.25
0.0,65.0,3.35,2.0,2.0,10.7337465286255,106.68962097168,32.5
0.0,160.0,9.8,3.0,2.0,10.8037759877061,106.616795325601,53.333333333333336
0.0,117.3,6.5,3.0,2.0,10.8042329800815,106.616424995777,39.1
1.0,106.0,9.3,3.0,2.0,21.03445816040039,105.7696533203125,35.333333333333336
0.0,135.0,10.8,4.0,3.0,10.802689552307129,106.74181365966797,33.75
0.0,74.0,5.2,3.0,4.0,21.0407333374023,105.896560668945,24.666666666666668
1.0,79.0,5.5,2.0,2.0,21.0365676879883,105.760482788086,39.5
1.0,28.9,1.78,1.0,1.0,21.00241470336914,105.964111328125,28.9
1.0,80.0,1.8,2.0,2.0,10.97077751159668,106.66522979736328,40.0
1.0,121.0,11.0,2.0,2.0,21.0555477142334,105.80859375,60.5
1.0,71.5,4.05,2.0,2.0,10.791279792785645,106.7550277709961,35.75
1.0,118.0,10.0,3.0,2.0,21.00241470336914,105.964111328125,39.333333333333336
