area,price,bedrooms,toilets,legal_status,latitude,longitude,price_square,furniture,house_direction_x,house_direction_y,balcony_direction_x,balcony_direction_y,location_group
76.0,6.5,2,2,0,21.0707530975342,105.8095703125,85.52631578947368,2,-1.8369701987210297e-16,-1.0,0.7071067811865474,-0.7071067811865477,2
62.0,4.4,2,2,0,20.999277114868164,105.73811340332031,70.96774193548387,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
37.0,1.7,1,1,1,21.00241470336914,105.964111328125,45.945945945945944,2,-1.8369701987210297e-16,-1.0,-1.0,1.2246467991473532e-16,0
110.0,4.6,3,3,1,20.990812301635742,105.7839126586914,41.81818181818182,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
104.0,6.76,3,2,1,21.09144401550293,105.78472137451172,65.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
97.0,13.0,2,2,1,21.0739040374756,105.799980163574,134.02061855670104,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,2
90.0,5.85,3,2,1,20.962661743164062,105.8212661743164,65.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
55.0,2.95,2,2,1,20.9992771148682,105.73811340332,53.63636363636364,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
55.0,3.5,2,1,1,21.030908584594727,105.77718353271484,63.63636363636363,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
85.0,4.78,3,2,1,20.973217010498,105.778854370117,56.235294117647065,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
98.0,5.7,4,2,1,21.001741409301758,105.94214630126953,58.163265306122454,2,-1.8369701987210297e-16,-1.0,-1.0,1.2246467991473532e-16,0
105.0,6.0,3,2,3,21.01743507385254,105.7803955078125,57.14285714285714,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
144.0,11.0,3,2,3,21.040441513061523,105.78071594238281,76.3888888888889,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
127.0,7.3,3,2,1,21.0344982147217,105.795516967773,57.48031496062992,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
90.0,4.9,2,2,0,21.031177520752,105.789398193359,54.44444444444445,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
140.0,6.5,3,2,0,21.031177520751953,105.78939819335938,46.42857142857143,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
75.0,4.2,2,2,1,20.984243392944336,105.8084487915039,56.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
108.0,4.0,3,2,1,20.9844853889411,105.83911436809,37.03703703703704,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
114.0,6.726,3,3,3,21.075103759765625,105.69818878173828,59.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,4.5,2,2,1,20.99911880493164,105.80844116210938,56.25,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
89.1,6.5,2,2,1,21.06853675842285,105.80276489257812,72.9517396184063,2,-0.7071067811865475,0.7071067811865476,0.7071067811865476,0.7071067811865475,0
75.0,4.2,2,2,1,20.984243392944336,105.8084487915039,56.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
112.0,9.8,3,2,1,21.0093860626221,105.773872375488,87.50000000000001,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
105.0,6.09,3,2,1,21.0119361877441,105.774993896484,57.99999999999999,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
84.3,5.4,2,2,1,21.0801429748535,105.813690185547,64.05693950177937,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,2
83.0,5.6,3,2,1,21.0309085845947,105.777183532715,67.46987951807229,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
86.0,5.0,3,2,1,21.01499366760254,105.78269958496094,58.13953488372093,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
72.9,3.35,2,1,1,20.975109083548,105.823970945408,45.95336076817558,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
106.0,4.5,3,2,1,20.990812301635742,105.7839126586914,42.45283018867924,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
74.0,4.55,2,2,1,21.0351047515869,105.76554107666,61.486486486486484,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
180.0,11.0,3,3,3,21.0312217725483,105.774422066058,61.11111111111111,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
92.0,6.5,3,2,1,21.030908584594727,105.77718353271484,70.65217391304347,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
134.0,7.8,3,2,3,20.963682,105.773705,58.208955223880594,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
145.0,23.0,3,3,1,21.0765572994897,105.814787326613,158.6206896551724,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,2
75.0,3.8,3,2,1,21.00241470336914,105.964111328125,50.666666666666664,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
54.0,5.2,2,1,3,21.0371532440186,105.786338806152,96.29629629629629,2,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,0
145.0,13.0,3,2,1,21.0044841766357,105.798629760742,89.6551724137931,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
80.0,4.9,2,2,1,21.0322113037109,105.799697875977,61.25000000000001,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
90.0,4.68,3,2,1,20.97145652770996,105.82817077636719,52.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
189.1,14.5,4,3,1,20.98434066772461,105.77680969238281,76.67900581702803,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
159.8,13.0,3,2,3,21.078651428222656,105.8026123046875,81.35168961201501,2,0.7071067811865476,0.7071067811865475,1.0,0.0,2
128.0,6.4,3,2,0,20.996685028076172,105.87384796142578,50.0,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
61.0,4.2,2,2,1,21.003246,105.80506,68.85245901639345,1,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
75.0,4.6,2,2,3,21.02819,105.7792,61.33333333333333,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
131.3,12.0,4,2,1,21.0180606842041,105.79606628417969,91.39375476009138,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
191.0,10.0,3,2,3,21.014102935791016,105.80178833007812,52.35602094240838,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
65.0,4.5,2,2,1,21.035104751586914,105.76554107666016,69.23076923076924,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
83.0,5.5,2,2,1,21.030731,105.76133,66.26506024096386,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
141.5,12.0,2,2,3,21.078651428222656,105.8026123046875,84.80565371024736,2,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,2
72.6,4.5,2,2,3,21.0310840606689,105.774566650391,61.98347107438017,1,-1.0,1.2246467991473532e-16,6.123233995736766e-17,1.0,0
77.0,2.5,2,2,3,20.9711540226908,105.827111619519,32.467532467532465,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
37.0,2.5,2,1,1,21.0315778833214,105.857259128173,67.56756756756756,0,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,1
96.0,5.45,3,2,1,21.0083656311035,105.802909851074,56.770833333333336,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
160.0,12.5,4,4,1,20.9947910308838,105.86784362793,78.125,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
96.0,5.98,3,2,1,21.00269889831543,105.79242706298828,62.29166666666667,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
120.0,4.4,3,2,1,21.06269073486328,105.90833282470703,36.666666666666664,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
70.0,4.0,2,1,1,20.9848214262417,105.784675116538,57.14285714285714,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.0,5.05,2,2,3,21.01193618774414,105.77499389648438,57.38636363636363,2,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,0
76.0,4.35,2,2,1,20.973093,105.83837,57.23684210526316,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
128.0,13.5,3,2,3,21.0234508514404,105.809288024902,105.46875,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
90.0,4.4,3,2,1,20.993579864501953,105.79821014404297,48.88888888888889,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
40.0,2.7,1,1,0,21.07075309753418,105.8095703125,67.5,2,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,2
99.0,7.2,3,2,1,21.09144401550293,105.78472137451172,72.72727272727272,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
167.0,16.5,4,3,3,21.0229530334473,105.809814453125,98.80239520958084,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
84.0,4.75,2,2,1,20.9763984680176,105.814575195313,56.54761904761905,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
115.0,8.0,3,3,1,20.99988555908203,105.95375061035156,69.56521739130434,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
268.0,20.5,4,3,1,20.996685028076172,105.87384796142578,76.49253731343283,2,0.7071067811865476,0.7071067811865475,1.0,0.0,0
130.0,8.0,3,3,1,21.032211303710938,105.79969787597656,61.53846153846154,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.0,3.98,3,2,0,21.00241470336914,105.964111328125,53.06666666666666,0,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
80.0,6.2,2,2,3,21.0401592254639,105.76131439209,77.5,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
133.0,11.0,2,2,1,21.002666473388672,105.8154296875,82.70676691729322,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
54.0,2.8,2,2,3,20.9724466928071,105.820032044109,51.85185185185185,2,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,0
86.0,3.6,2,2,1,20.979867935180664,105.7439193725586,41.860465116279066,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,3.38,2,2,3,21.006574630737305,105.74504852294922,56.333333333333336,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
102.0,6.9,3,2,1,21.031084060668945,105.77456665039062,67.64705882352942,2,0.7071067811865474,-0.7071067811865477,6.123233995736766e-17,1.0,0
80.0,6.5,2,2,3,21.0311270100391,105.759283560873,81.25,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
90.0,4.4,3,2,1,21.024967193603516,105.77131652832031,48.88888888888889,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
76.0,2.69,2,2,0,20.9397029876709,105.787254333496,35.39473684210526,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
50.2,3.9,1,1,1,21.012432098388672,105.76739501953125,77.68924302788845,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
81.0,3.888,2,2,1,20.9798679351807,105.743919372559,48.0,2,0.7071067811865476,0.7071067811865475,-1.0,1.2246467991473532e-16,0
160.0,10.0,3,2,1,21.016849517822266,105.78397369384766,62.5,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
50.2,3.9,1,1,1,21.012432098388672,105.76739501953125,77.68924302788845,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
55.0,2.8,2,1,1,20.959776,105.74188,50.90909090909091,1,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
66.0,2.65,2,2,0,20.9553752152807,105.789847778174,40.151515151515156,2,0.7071067811865476,0.7071067811865475,1.0,0.0,0
67.0,3.45,2,2,1,20.959775924682617,105.74188232421875,51.49253731343284,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.7,5.5,3,2,3,21.00084686279297,105.73912048339844,68.1536555142503,1,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
55.0,1.48,2,2,1,21.0856020802365,105.787154226816,26.90909090909091,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.7,5.8,3,2,3,21.00084686279297,105.73912048339844,71.87112763320941,1,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0
144.0,11.0,4,3,1,21.0080693801159,105.763867333485,76.3888888888889,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
49.5,2.68,1,1,1,20.959776,105.74188,54.141414141414145,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
83.0,4.7,2,2,1,21.032726287841797,105.75374603271484,56.626506024096386,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
80.5,5.5,3,2,3,21.00084686279297,105.73912048339844,68.32298136645963,1,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0
86.0,4.8,3,2,1,20.973217,105.778854,55.81395348837209,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
75.0,5.15,2,2,3,21.00084686279297,105.73912048339844,68.66666666666667,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,3.5,3,2,1,21.00241470336914,105.964111328125,43.75,0,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.6,4.2,2,2,3,21.000846862793,105.739120483398,69.30693069306932,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
69.0,4.6,2,2,3,21.00084686279297,105.73912048339844,66.66666666666667,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,3.6,2,2,3,21.005226135253906,105.7389144897461,60.00000000000001,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
121.0,6.0,3,2,1,20.9759316146677,105.761282862266,49.586776859504134,1,-0.7071067811865475,0.7071067811865476,-1.0,1.2246467991473532e-16,0
80.7,5.0,2,2,3,21.00084686279297,105.73912048339844,61.957868649318456,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
64.0,4.5,2,2,3,21.00084686279297,105.73912048339844,70.3125,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
61.5,4.5,2,2,3,21.00084686279297,105.73912048339844,73.17073170731707,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
62.6,2.85,2,2,3,21.00241470336914,105.964111328125,45.52715654952077,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
65.0,3.45,2,1,3,20.97145652770996,105.82817077636719,53.07692307692308,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
102.0,6.45,3,2,1,20.9971262320171,105.803980296991,63.23529411764706,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
76.0,4.6,2,2,1,20.979711532592773,105.84483337402344,60.52631578947368,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
64.0,2.8,2,2,1,21.0744647979736,105.700798034668,43.75,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
95.0,13.3,2,2,1,21.0767111378245,105.814339267343,140.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
115.8,9.2,3,2,1,21.034763865769,105.794540724332,79.44732297063902,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
65.8,4.4,2,2,3,21.00084686279297,105.73912048339844,66.86930091185411,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
76.0,6.0,2,2,1,20.9984378814697,105.866737365723,78.94736842105263,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
46.0,1.96,2,1,0,20.963314056396484,105.82673645019531,42.608695652173914,2,0.7071067811865476,0.7071067811865475,6.123233995736766e-17,1.0,0
150.0,8.9,4,3,0,20.998947,105.80418,59.333333333333336,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
60.0,3.9,2,1,1,21.0083656311035,105.802909851074,65.0,2,-0.7071067811865477,-0.7071067811865475,-1.0,1.2246467991473532e-16,0
100.0,6.8,3,2,0,21.00084686279297,105.73912048339844,68.0,2,0.7071067811865476,0.7071067811865475,-0.7071067811865475,0.7071067811865476,0
65.2,5.5,2,2,1,21.0034675598145,105.802444458008,84.3558282208589,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
102.0,6.0,3,2,0,20.994772,105.80613,58.8235294117647,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.0,4.65,2,2,3,20.9874248504639,105.851547241211,52.8409090909091,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
98.0,5.5,2,2,1,20.9747174785586,105.785486274038,56.12244897959184,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
98.0,6.8,2,2,1,20.9947910308838,105.86784362793,69.38775510204081,2,0.7071067811865474,-0.7071067811865477,-0.7071067811865475,0.7071067811865476,0
80.5,5.45,3,2,0,21.00084686279297,105.73912048339844,67.70186335403727,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
73.0,3.55,2,2,1,21.0549355250064,105.905379451126,48.630136986301366,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
72.0,4.6,2,2,0,21.00084686279297,105.73912048339844,63.888888888888886,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
110.0,6.0,3,2,3,20.98434066772461,105.77680969238281,54.54545454545454,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
96.0,5.1,3,2,0,20.993579864502,105.798210144043,53.125,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
43.0,2.53,1,1,1,21.00241470336914,105.964111328125,58.837209302325576,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
54.0,4.5,2,1,0,21.0739040374756,105.799980163574,83.33333333333333,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
69.3,3.05,2,2,3,21.00241470336914,105.964111328125,44.01154401154401,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
90.0,5.7,2,2,1,21.0362918959949,105.794461016763,63.333333333333336,2,-1.0,1.2246467991473532e-16,-1.8369701987210297e-16,-1.0,0
80.0,6.45,3,2,1,20.994772,105.80613,80.625,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
45.5,3.5,1,1,1,21.0235824584961,105.805229187012,76.92307692307693,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
77.5,4.805,2,2,0,21.052268981933594,105.88481140136719,62.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
141.0,7.97,3,2,1,20.97929,105.78546,56.52482269503546,2,-0.7071067811865477,-0.7071067811865475,0.7071067811865474,-0.7071067811865477,0
126.0,5.9,3,2,1,20.9919724437766,105.785140608258,46.82539682539682,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
140.0,8.2,3,2,1,21.00048828125,105.80715942382812,58.57142857142857,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,10.5,2,2,1,21.03242,105.83136,131.25,1,6.123233995736766e-17,1.0,-0.7071067811865475,0.7071067811865476,2
80.0,5.6,2,2,1,20.990182876586914,105.86865997314453,69.99999999999999,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
86.0,4.35,2,2,3,20.987424850463867,105.85154724121094,50.581395348837205,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
113.0,9.0,3,2,3,21.0270671844482,105.817451477051,79.64601769911505,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,2
79.0,4.9,2,2,1,21.044233322143555,105.76731872558594,62.025316455696206,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
90.0,4.6,2,2,1,20.987424850463867,105.85154724121094,51.11111111111111,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
53.0,2.9,2,1,1,20.985368728637695,105.85875701904297,54.716981132075475,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
100.0,3.88,3,2,1,21.0377632001603,105.830034108366,38.800000000000004,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
102.0,10.0,2,2,3,21.0204162597656,105.807243347168,98.0392156862745,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
85.0,4.62,3,2,3,21.0052261352539,105.738914489746,54.35294117647059,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,5.47,3,2,1,20.99688148498535,105.8179702758789,68.37499999999999,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.5,5.45,3,2,0,21.00084686279297,105.73912048339844,67.70186335403727,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
72.0,4.6,2,2,0,21.00084686279297,105.73912048339844,63.888888888888886,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
69.3,3.05,2,2,3,21.00241470336914,105.964111328125,44.01154401154401,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
