area,price,longitude,latitude,legal,furniture,frontage,floor,bedroom,toilet
50.0,10.0,105.8735399,21.0404133,1.0,2.0,4.0,7.0,5.0,5.0
134.0,62.8,105.819970538853,21.0124732860888,1.0,2.0,9.0,9.0,,9.0
96.2,19.2,105.841809151797,21.0159543422717,1.0,2.0,8.5,5.0,8.0,5.0
55.0,14.5,105.81247915606,21.0288504916567,1.0,2.0,4.5,5.0,6.0,6.0
42.0,3.5,105.828482613758,21.0656604368963,,2.0,5.8,3.0,3.0,3.0
60.0,18.9,105.8040441,21.018388,1.0,2.0,6.0,6.0,7.0,9.0
58.0,17.2,105.813530069845,21.0338318410757,1.0,2.0,,,,
38.0,7.6,105.829067542222,21.0006189838767,1.0,2.0,4.0,5.0,4.0,5.0
45.0,9.5,105.79673056827,20.9681201571004,1.0,2.0,,7.0,13.0,14.0
63.0,13.0,105.863553297345,21.0091271648437,1.0,2.0,7.2,6.0,,
35.0,4.75,105.917397686563,21.0212325800209,,2.0,,,,
65.0,23.19,105.809826332378,21.0161094212756,1.0,2.0,6.0,6.0,5.0,6.0
30.0,6.7,105.78591901591,21.0656422448408,1.0,2.0,3.5,5.0,3.0,4.0
43.0,6.5,105.878224926655,20.9892165270649,1.0,1.0,5.7,3.0,2.0,2.0
55.0,14.5,105.823254563144,21.0259431776533,1.0,2.0,,6.0,6.0,6.0
52.0,11.5,105.847017540766,21.0170959222313,1.0,1.0,,5.0,3.0,4.0
36.0,11.55,105.809645146691,21.029561552353,1.0,1.0,3.5,6.0,3.0,4.0
35.0,11.5,105.856878368501,20.995149246378,1.0,2.0,,5.0,3.0,
38.0,4.9,105.784216966253,20.9652251308392,1.0,2.0,,3.0,3.0,3.0
42.0,6.8,105.878174486476,20.9861455421453,1.0,1.0,3.6,5.0,3.0,4.0
52.4,14.3,105.86519832822,21.0115022202138,1.0,2.0,,4.0,,
40.0,6.5,105.83370301124,21.0265397196946,1.0,1.0,4.5,5.0,3.0,4.0
30.0,6.6,105.801315279661,21.0122369053082,1.0,1.0,,5.0,3.0,3.0
33.0,8.66,105.779418552364,20.9685625951543,1.0,2.0,3.7,6.0,4.0,5.0
36.0,6.8,105.815529487045,20.9830386839564,1.0,2.0,5.0,5.0,5.0,4.0
60.0,13.85,105.8713107,21.0004052,1.0,2.0,6.0,6.0,13.0,5.0
25.0,4.95,105.842649291476,20.9964336562531,1.0,2.0,3.2,5.0,3.0,3.0
50.0,8.6,105.84492888533,20.9912329662449,1.0,2.0,3.5,5.0,6.0,4.0
50.0,6.5,105.720348029215,21.0460373733199,1.0,1.0,3.4,5.0,7.0,7.0
35.0,3.8,105.898282346393,21.0661570377071,1.0,1.0,3.5,5.0,3.0,4.0
40.0,4.7,105.886158035968,21.0583856286819,1.0,1.0,5.0,4.0,3.0,4.0
37.0,5.6,105.827791471744,21.0273311827001,1.0,1.0,6.0,4.0,4.0,
38.0,6.5,105.785768545813,20.9749512724977,1.0,1.0,,3.0,3.0,2.0
52.0,11.3,105.814859099712,21.0412834061864,1.0,2.0,,,5.0,5.0
58.0,10.1,105.861175428968,21.0048961351632,1.0,1.0,,4.0,4.0,
45.0,6.5,105.741066800734,21.0508302159911,1.0,2.0,4.5,5.0,,
35.0,8.68,105.817473988587,20.9957313107791,1.0,2.0,5.0,6.0,5.0,5.0
34.0,6.25,105.778855787718,21.0228421835521,1.0,2.0,,5.0,6.0,4.0
35.0,7.1,105.809921867696,21.0538570172209,1.0,2.0,,6.0,,
33.0,4.2,105.887676494733,20.9816498874187,1.0,1.0,,3.0,2.0,2.0
35.0,9.0,105.844383711561,21.0021902840925,1.0,2.0,4.2,5.0,3.0,4.0
33.0,7.9,105.771013490213,20.988674187757,1.0,2.0,3.0,5.0,2.0,
37.0,7.65,105.818742479583,20.9872486959309,1.0,2.0,4.0,5.0,4.0,5.0
46.2,10.0,105.872845663181,21.0443215509868,1.0,2.0,5.45,,,
32.0,6.95,105.812816088762,20.9912317338011,1.0,2.0,4.0,5.0,4.0,4.0
35.0,6.4,105.856275218764,21.0027861201972,1.0,2.0,3.0,5.0,3.0,3.0
52.0,9.2,105.817170432507,20.9942275254965,1.0,2.0,4.2,5.0,6.0,4.0
80.0,26.5,105.862418588008,20.9999184678997,1.0,2.0,6.2,6.0,7.0,6.0
35.0,8.45,105.817119025087,20.9977126490094,1.0,2.0,5.5,6.0,4.0,4.0
35.0,6.3,105.835265248387,20.9714432899468,1.0,2.0,5.0,5.0,4.0,5.0
55.0,14.0,105.818563347247,20.9638175802941,1.0,2.0,5.0,5.0,4.0,4.0
50.0,9.9,105.803985046625,21.0188220370137,1.0,1.0,5.0,3.0,3.0,3.0
30.0,3.1,105.734088663349,20.9774346874075,1.0,1.0,,,,
30.0,5.9,105.8253805,21.0349161,1.0,1.0,4.2,5.0,3.0,4.0
51.0,10.9,105.769212475602,20.9688033538222,1.0,1.0,6.4,3.0,3.0,4.0
52.0,10.3,105.783140825407,21.0296137902404,1.0,2.0,,,,
52.0,15.3,105.762770597787,20.9747708886194,1.0,1.0,,7.0,,
39.0,7.96,105.822369817727,20.9966650082373,1.0,2.0,3.5,5.0,4.0,5.0
55.0,17.9,105.801314099642,20.9989046844011,1.0,2.0,4.5,5.0,6.0,7.0
50.0,16.5,105.8099354,21.0159649,1.0,3.0,4.5,5.0,,
52.0,12.75,105.872059156335,21.037668355255,1.0,2.0,5.0,6.0,4.0,5.0
62.0,13.8,105.794680155396,21.0233506926166,1.0,2.0,4.0,7.0,13.0,7.0
39.0,6.8,105.8107873,21.0378684,1.0,2.0,3.8,5.0,,
103.0,30.9,105.82429260359,21.0032907655671,1.0,2.0,5.2,7.0,,
87.0,20.0,105.794416619274,21.0713623770734,1.0,2.0,5.2,7.0,16.0,17.0
45.0,15.4,105.850348777801,20.998045961503,1.0,2.0,4.3,4.0,4.0,4.0
72.0,16.0,105.746190265495,21.0382019321241,1.0,2.0,5.2,8.0,24.0,24.0
36.0,4.95,105.885127921731,20.9949001653812,1.0,2.0,4.0,4.0,4.0,3.0
58.0,5.3,105.896915674888,21.0405793556576,1.0,1.0,4.0,3.0,,
30.0,6.25,105.7623455,20.9704742,1.0,1.0,3.8,5.0,3.0,4.0
75.0,29.9,105.792542002437,21.0187923998804,1.0,2.0,,,,
49.0,11.8,105.811093187006,20.9990847909981,1.0,2.0,4.5,7.0,11.0,11.0
38.0,9.15,105.782596857569,20.9682627070309,1.0,2.0,3.0,4.0,4.0,3.0
28.0,9.8,105.804277040246,21.0183465445761,1.0,2.0,4.0,6.0,,
52.0,8.9,105.837037336937,21.012018702251,1.0,1.0,3.0,6.0,6.0,5.0
50.6,6.5,105.719596007084,21.0455507549918,1.0,1.0,3.4,5.0,6.0,6.0
52.0,12.0,105.769191855371,21.0307165142932,1.0,2.0,,7.0,16.0,
30.0,3.9,105.718893182182,20.9896497091095,1.0,1.0,,4.0,3.0,2.0
35.0,7.7,105.786808270811,20.9704380881066,,2.0,3.18,5.0,6.0,4.0
45.0,14.6,105.785763311972,21.0367280293047,1.0,2.0,,7.0,13.0,13.0
30.0,7.35,105.789371053812,20.9758596976984,1.0,1.0,4.0,5.0,3.0,4.0
60.0,13.6,105.875061952765,21.0411382404818,1.0,2.0,5.0,6.0,4.0,4.0
33.0,8.6,105.794807076994,20.9584933320993,1.0,2.0,3.0,5.0,3.0,4.0
44.0,11.0,105.79428273009,21.0714176864379,1.0,2.0,,6.0,4.0,5.0
65.0,13.0,105.804567430168,21.0862160007942,1.0,2.0,5.0,6.0,8.0,8.0
32.0,6.5,105.804211108149,20.9592079131013,1.0,2.0,4.5,6.0,3.0,4.0
45.0,4.19,105.775096387305,21.0833057399182,1.0,0.0,4.2,2.0,2.0,1.0
48.0,24.5,105.810128210514,21.0444556220907,1.0,2.0,,6.0,4.0,5.0
42.0,8.0,105.84956380124,21.0335239189717,1.0,2.0,,4.0,6.0,5.0
47.0,9.3,105.855731595043,21.0027163105103,1.0,1.0,5.0,5.0,3.0,4.0
38.0,4.49,105.775977777516,21.0617817100417,1.0,2.0,4.0,5.0,3.0,4.0
47.0,9.5,105.827849223048,21.0256668975733,1.0,2.0,,4.0,,
79.0,18.0,105.865502782758,21.0029388595967,1.0,2.0,,5.0,,
26.0,6.5,105.827320694463,21.0256897758066,1.0,1.0,4.0,5.0,3.0,4.0
56.0,3.4,105.711431794503,20.9631016264251,1.0,1.0,4.0,3.0,3.0,3.0
76.0,10.0,105.78473881976,20.9844935283557,1.0,2.0,5.0,4.0,5.0,3.0
43.0,10.5,105.782566362721,21.0036785241541,1.0,2.0,5.5,6.0,4.0,5.0
37.0,4.3,105.844912561447,20.9980294061977,1.0,2.0,,,3.0,
41.0,11.5,105.795398721589,21.0207473033534,1.0,2.0,3.9,7.0,5.0,5.0
52.0,12.5,105.8128851,21.0153717,1.0,2.0,6.3,4.0,4.0,5.0
90.0,18.5,105.808584765638,21.0537145206219,1.0,2.0,7.5,5.0,7.0,6.0
45.0,7.0,105.795247753461,21.022769668515,1.0,,5.0,4.0,,
41.0,7.3,105.806634291437,20.9576740901313,1.0,2.0,,5.0,4.0,3.0
36.0,5.5,105.884005413013,21.0289844653651,1.0,2.0,4.0,6.0,4.0,5.0
35.0,8.9,105.847081609109,21.0064141306949,1.0,2.0,6.0,5.0,3.0,4.0
32.0,6.65,105.794512503263,21.0711294287378,1.0,1.0,5.0,5.0,,
67.0,7.0,105.780501800468,21.0586771719507,1.0,1.0,4.0,1.0,1.0,1.0
65.0,25.0,105.774547275095,21.0309112711243,1.0,2.0,4.0,5.0,6.0,4.0
90.0,9.9,105.844170295947,20.9981499693059,1.0,2.0,,3.0,4.0,4.0
155.0,35.0,105.823248110214,21.0350373954038,1.0,2.0,6.0,2.0,2.0,2.0
85.0,12.2,105.836542451033,21.0235191647986,1.0,0.0,4.8,4.0,6.0,3.0
50.0,6.7,105.790126149742,21.0892137763267,1.0,2.0,3.3,4.0,4.0,3.0
55.0,14.8,105.766882942454,21.0234781457345,1.0,2.0,4.3,7.0,11.0,11.0
51.0,14.0,105.82768629186,21.0396206786296,1.0,2.0,5.0,7.0,12.0,12.0
100.0,61.5,105.831007744755,21.009967096513,1.0,2.0,5.4,8.0,8.0,8.0
32.0,4.5,105.749581115971,21.00456498113,1.0,2.0,3.6,5.0,3.0,4.0
65.0,2.5,105.806563091289,20.9871423501759,0.0,2.0,5.0,3.0,5.0,5.0
32.0,7.0,105.810104851543,21.0441784561591,1.0,1.0,4.5,5.0,,
68.0,13.8,105.773962057292,21.0290822132392,,2.0,,7.0,10.0,10.0
105.0,19.0,105.827837174401,21.0396511020306,1.0,1.0,5.5,5.0,9.0,7.0
18.1,2.6,105.856809776028,21.0118270387881,1.0,1.0,3.0,1.0,2.0,1.0
36.0,8.15,105.765234200609,20.9671450990115,1.0,1.0,,4.0,4.0,4.0
57.0,10.4,105.782751445642,21.005254995322,1.0,2.0,,8.0,16.0,8.0
80.0,26.8,105.8046899,21.0501369,1.0,2.0,6.0,8.0,4.0,8.0
88.3,20.66,105.855352169154,21.0179982297429,1.0,1.0,10.0,1.0,3.0,4.0
48.0,13.78,105.773740651268,21.0379963824747,1.0,2.0,4.5,7.0,4.0,6.0
59.0,9.7,105.883396333671,20.9769355855946,1.0,2.0,4.2,4.0,2.0,3.0
30.0,3.9,105.734416215293,20.9777250083136,1.0,1.0,3.0,5.0,3.0,4.0
85.0,25.0,105.863434458168,21.0005320663077,1.0,2.0,65.0,7.0,5.0,6.0
68.0,13.8,105.800637072609,20.98812377674,1.0,2.0,3.5,5.0,4.0,4.0
42.0,11.85,105.828370919707,21.00011786373,1.0,2.0,3.6,5.0,5.0,4.0
80.0,6.9,105.809215572124,21.0322694030296,1.0,2.0,,2.0,2.0,1.0
74.0,17.7,105.7943322,21.0713761,1.0,2.0,66.0,7.0,20.0,20.0
30.0,5.18,105.833869285434,21.0271148107089,1.0,1.0,4.6,3.0,3.0,3.0
31.0,6.1,105.779552390298,21.0642210610775,1.0,2.0,3.3,5.0,,3.0
35.0,3.6,105.712507216215,21.0080082802194,1.0,2.0,,4.0,3.0,3.0
55.0,13.9,105.834160126549,21.0194545252007,1.0,2.0,3.4,7.0,12.0,12.0
62.0,11.6,105.874122108932,20.995978758282,1.0,2.0,4.5,5.0,4.0,5.0
45.0,3.5,105.85244722590335,21.02894860978742,1.0,1.0,4.0,4.0,5.0,
26.0,3.65,105.857689949198,21.0306159487287,1.0,2.0,34.0,4.0,3.0,2.0
49.0,15.0,105.769100872438,20.9688163522211,1.0,2.0,4.8,5.0,6.0,5.0
31.0,5.89,105.779792686612,21.064274039148,1.0,1.0,4.5,6.0,6.0,6.0
38.0,6.5,105.774153563032,21.0237015937903,1.0,2.0,6.0,5.0,3.0,4.0
44.0,7.29,105.808833866408,21.0327225133608,1.0,1.0,3.5,5.0,5.0,4.0
35.0,8.35,105.781831476983,21.053679907395,1.0,2.0,,6.0,3.0,5.0
38.0,5.0,105.771011610672,21.0387416866674,1.0,1.0,3.8,5.0,6.0,5.0
42.0,8.75,105.810295642438,21.0348287360536,1.0,2.0,,6.0,3.0,4.0
30.0,7.86,105.79054903239,21.0358239038526,1.0,2.0,4.0,4.0,3.0,3.0
55.0,11.5,105.78048219437,20.9694726953338,1.0,1.0,4.0,4.0,4.0,3.0
30.0,5.6,105.771268417394,20.988599204839,1.0,2.0,3.8,6.0,,
54.0,13.1,105.860925873707,21.005073548128,1.0,2.0,5.0,4.0,4.0,3.0
42.0,10.2,105.746110438512,21.0378297913825,,2.0,4.0,6.0,,
86.0,17.3,105.80893609839,21.0534515190792,1.0,2.0,5.2,7.0,21.0,21.0
75.0,18.4,105.866690072119,21.0497777378754,1.0,2.0,5.0,6.0,6.0,
50.0,8.75,105.774376860827,21.0237214312221,1.0,2.0,,4.0,5.0,4.0
36.0,5.1,105.835251813226,20.9712422080954,1.0,2.0,4.7,3.0,3.0,2.0
33.0,7.5,105.827457611617,21.0252231543696,1.0,2.0,3.3,5.0,4.0,5.0
68.0,31.5,105.809954926442,21.0159885061138,1.0,2.0,5.3,8.0,,
40.0,8.4,105.81765175186,20.9955317296592,1.0,2.0,4.0,6.0,4.0,3.0
25.0,4.9,105.808877813427,21.0069883625428,1.0,2.0,3.8,4.0,3.0,3.0
37.0,5.7,105.739854881863,20.951246876151,1.0,2.0,4.0,4.0,3.0,4.0
65.0,14.9,105.802631639232,21.0469280000419,1.0,1.0,4.0,5.0,4.0,3.0
33.0,6.58,105.789358006779,21.0750208433082,1.0,2.0,4.5,4.0,4.0,4.0
42.0,9.6,105.793075495329,21.023460439107,1.0,2.0,4.5,5.0,7.0,7.0
32.0,3.75,105.724201884583,20.9688064237742,1.0,1.0,5.8,5.0,3.0,3.0
30.0,7.6,105.794791349915,21.0232795095291,1.0,3.0,4.0,5.0,3.0,4.0
38.0,6.65,105.801359058954,21.0217868749774,1.0,2.0,4.0,5.0,3.0,4.0
50.0,6.15,105.846845436403,21.0466317087357,1.0,2.0,3.8,4.0,4.0,3.0
35.0,3.56,105.721912651472,20.9283131770184,1.0,1.0,4.5,5.0,3.0,4.0
48.0,16.5,105.846420676036,20.9939386713249,1.0,1.0,3.55,4.0,4.0,3.0
60.0,14.5,105.800568637823,21.0414494899552,1.0,2.0,,5.0,4.0,4.0
33.0,3.66,105.73437303929,20.9778370674414,1.0,1.0,3.0,3.0,3.0,3.0
25.0,6.5,105.808112131223,20.999286261278,1.0,2.0,4.0,5.0,3.0,4.0
57.0,7.45,105.822779345086,21.0296241033836,1.0,1.0,7.0,3.0,3.0,3.0
45.0,3.4,105.71216636947,20.9269816769497,1.0,2.0,3.8,4.0,4.0,3.0
35.0,6.75,105.849086196684,20.9946670864994,1.0,2.0,4.0,5.0,3.0,3.0
50.0,7.95,105.784245043295,20.9846953227523,1.0,1.0,,4.0,5.0,4.0
30.0,2.95,105.760725165212,20.9189955294849,1.0,1.0,,3.0,3.0,3.0
52.0,9.6,105.848113937668,21.0464030709665,1.0,0.0,5.0,4.0,4.0,3.0
40.0,8.15,105.788268269591,20.9718240937756,1.0,2.0,4.0,6.0,3.0,4.0
47.0,7.4,105.830139970182,21.0380796706354,1.0,1.0,3.5,6.0,3.0,5.0
100.0,4.5,105.708584613345,20.9199033124288,1.0,2.0,6.15,3.0,3.0,3.0
45.0,5.8,105.900580914662,21.0319671816195,1.0,2.0,4.5,5.0,3.0,3.0
46.0,7.7,105.810022464673,21.0441396379643,1.0,1.0,4.8,4.0,4.0,4.0
51.0,9.15,105.769262348512,21.0306598445021,1.0,2.0,5.8,4.0,4.0,
31.0,3.19,105.756656198734,20.9436201625353,1.0,1.0,,,2.0,1.0
40.0,11.3,105.823865361951,21.0086537349844,1.0,2.0,4.0,6.0,4.0,5.0
68.0,11.9,105.778601063214,20.9664175466298,1.0,1.0,5.0,4.0,4.0,3.0
51.0,9.5,105.813515558762,21.0340652858268,1.0,2.0,,4.0,4.0,3.0
40.0,8.3,105.808987672641,21.0328341899137,1.0,2.0,4.5,6.0,3.0,4.0
50.0,12.7,105.817741061011,21.033076998782,1.0,2.0,,4.0,4.0,4.0
37.0,7.4,105.80889052979,21.0325069524163,1.0,2.0,,5.0,3.0,4.0
42.0,9.8,105.809144254988,21.0611452809156,,2.0,,5.0,3.0,4.0
42.0,10.65,105.815782894205,21.0401462659335,1.0,2.0,4.1,6.0,4.0,6.0
39.0,7.05,105.812602841228,21.0290510538081,1.0,1.0,,5.0,3.0,4.0
46.0,11.85,105.832013824481,20.9867167341886,1.0,1.0,,4.0,4.0,4.0
34.0,12.0,105.840028719056,21.031287221972,1.0,2.0,3.5,4.0,4.0,4.0
50.0,8.5,105.816345133379,21.040211715498,1.0,2.0,,5.0,6.0,6.0
47.0,7.4,105.823006146362,21.0348961616839,1.0,2.0,,6.0,3.0,4.0
51.0,13.8,105.808742979501,21.055709072863,1.0,2.0,5.1,5.0,3.0,4.0
82.0,12.98,105.7746664,21.0715805,1.0,1.0,8.0,3.0,5.0,3.0
34.0,6.95,105.813656541751,21.0457414229707,1.0,2.0,3.5,5.0,4.0,4.0
39.0,7.0,105.835513433312,20.9713692233757,1.0,2.0,3.6,4.0,4.0,3.0
39.0,8.7,105.769049760249,20.9351141792284,1.0,1.0,,5.0,4.0,3.0
100.0,35.0,105.809940377,21.0345017370201,1.0,1.0,6.0,4.0,4.0,3.0
83.0,8.6,105.893408326192,21.0264009007535,1.0,1.0,4.5,4.0,6.0,7.0
36.0,6.5,105.825131448752,21.0320470430197,1.0,2.0,3.5,5.0,3.0,4.0
35.0,6.68,105.801887888955,21.0370415461028,1.0,2.0,4.0,5.0,3.0,4.0
35.0,5.85,105.835597702037,20.9712736235393,1.0,2.0,5.5,5.0,3.0,4.0
30.0,7.95,105.874414691481,20.9951416210332,1.0,2.0,4.0,4.0,3.0,3.0
30.0,3.95,105.754607945124,20.9678380903492,1.0,1.0,,5.0,3.0,3.0
35.0,6.5,105.825394404166,21.034916943092,1.0,2.0,3.4,5.0,3.0,4.0
32.0,3.45,105.751380927196,20.9460002784921,1.0,1.0,4.0,3.0,3.0,3.0
169.0,40.0,105.800645406051,20.9877192025405,1.0,1.0,10.0,3.0,4.0,1.0
34.0,6.0,105.790498862085,21.0397353443774,1.0,1.0,4.0,4.0,3.0,4.0
40.0,8.3,105.808497937082,21.032498327486,1.0,2.0,4.5,6.0,3.0,5.0
36.0,12.4,105.775020448382,21.0431088180373,1.0,2.0,,6.0,4.0,4.0
34.0,5.9,105.857215524908,20.988328563948,1.0,2.0,4.6,5.0,4.0,3.0
23.0,4.48,105.806173014629,20.9872823356005,1.0,2.0,3.2,4.0,3.0,4.0
500.0,10.0,105.910562874453,20.7213952111546,1.0,2.0,10.0,2.0,2.0,2.0
290.0,63.0,105.798963765121,21.0273631571962,,,,8.0,70.0,26.0
35.0,5.9,105.856840683802,20.9949945963787,1.0,2.0,,5.0,4.0,4.0
76.0,9.8,105.784521932997,20.9850148960187,1.0,2.0,5.0,4.0,6.0,3.0
38.0,7.6,105.795025086531,21.0229855553918,1.0,2.0,,5.0,3.0,4.0
30.0,2.63,105.718179575256,20.8528800964086,1.0,1.0,,4.0,3.0,3.0
30.0,4.45,105.735332,21.0330854,1.0,2.0,4.0,5.0,4.0,4.0
50.0,7.85,105.7769556,20.9663569,1.0,2.0,4.3,4.0,4.0,3.0
41.0,7.2,105.764679523779,20.966731039841,1.0,2.0,3.9,4.0,4.0,3.0
30.0,5.3,105.794060244623,20.9773359469133,1.0,2.0,3.5,5.0,3.0,4.0
38.0,8.2,105.788517994199,20.9698151689408,1.0,2.0,3.7,6.0,4.0,5.0
50.0,14.8,105.823713759652,21.0352959795067,1.0,2.0,5.0,6.0,4.0,4.0
30.0,4.75,105.757585220254,21.001151322431,1.0,1.0,3.7,5.0,4.0,3.0
52.0,7.68,105.8604904,20.9986278,1.0,0.0,5.0,1.0,,
50.0,11.8,105.7550402,20.9682408,1.0,2.0,4.3,5.0,4.0,4.0
39.0,8.5,105.793794568242,20.9737424569055,1.0,2.0,3.7,6.0,4.0,5.0
45.0,8.0,105.769534346281,20.9689450300702,1.0,1.0,4.3,4.0,3.0,4.0
40.0,6.3,105.786204752247,20.9591963933634,1.0,2.0,5.0,5.0,3.0,4.0
36.0,6.5,105.913060577272,21.0348855201083,1.0,2.0,4.0,5.0,3.0,4.0
38.0,5.7,105.7945406,20.9584268,1.0,2.0,3.3,4.0,4.0,3.0
35.0,6.6,105.797593710029,21.0373360214989,1.0,2.0,5.0,5.0,3.0,4.0
38.0,5.8,105.7945406,20.9584268,1.0,1.0,3.35,4.0,4.0,3.0
55.0,15.0,105.86556609166,21.0026931935402,1.0,2.0,,5.0,,
50.0,15.5,105.7550402,20.9682408,,2.0,4.0,7.0,4.0,6.0
50.0,11.8,105.755051085534,20.9681359621312,1.0,2.0,4.2,5.0,4.0,4.0
37.0,6.95,105.79117827989,20.9761537522241,1.0,2.0,5.5,4.0,4.0,3.0
61.0,7.9,105.90067615097,21.0717251312945,1.0,1.0,4.5,4.0,4.0,4.0
65.0,8.2,105.879802293617,20.9931834863514,1.0,2.0,5.3,4.0,5.0,5.0
51.0,19.99,105.803652787918,20.9906292465657,1.0,3.0,4.0,7.0,5.0,6.0
26.0,5.3,105.833699411184,21.0267069615518,1.0,0.0,3.6,4.0,,
65.0,11.9,105.779276881129,20.968052148841,1.0,1.0,5.0,4.0,4.0,3.0
80.0,14.0,105.7991032,20.9851308,,,14.0,7.0,21.0,21.0
36.0,6.9,105.810174196746,21.0349136709636,1.0,1.0,6.0,5.0,3.0,3.0
40.0,5.89,105.862388250606,20.9929988737718,1.0,1.0,4.0,5.0,3.0,4.0
38.0,4.5,105.834178895547,20.9515705410038,1.0,1.0,4.0,5.0,3.0,
32.0,4.3,105.720094922633,21.0458048952943,1.0,2.0,3.5,5.0,3.0,4.0
35.0,3.5,105.734377692371,20.9770837010947,1.0,2.0,,5.0,4.0,4.0
48.0,2.75,105.70867230284,20.9654222754847,1.0,1.0,,4.0,4.0,3.0
38.0,2.45,105.717355018883,20.9308734250684,1.0,1.0,4.0,4.0,3.0,3.0
58.0,16.5,105.901102585068,21.03190315599,1.0,2.0,4.0,7.0,4.0,4.0
33.0,6.75,105.820757919584,20.9824564123451,,,,5.0,3.0,
30.0,4.2,105.84932659037,21.0455777949596,1.0,2.0,3.4,4.0,3.0,4.0
50.0,10.2,105.821953642014,20.9983605742646,1.0,2.0,,4.0,4.0,
56.2,12.0,105.847116423851,21.0438884941806,1.0,2.0,5.0,6.0,4.0,4.0
39.0,7.95,105.835549221547,20.9714008736517,,,,4.0,3.0,
32.0,6.5,105.762398166859,20.9706731822943,1.0,1.0,3.7,5.0,4.0,4.0
61.0,9.8,105.834944332344,20.9711138161368,,,,,2.0,2.0
185.0,37.0,105.7995321,21.0319529,1.0,2.0,,3.0,,
49.0,9.1,105.817578744593,21.0084465179287,,2.0,5.2,7.0,17.0,17.0
40.0,6.0,105.8411144,20.9837461,1.0,2.0,5.3,5.0,3.0,3.0
380.0,73.0,105.7865737,20.9751401,1.0,2.0,55.0,3.0,16.0,16.0
36.0,5.18,105.782211705897,21.0541144965184,1.0,2.0,4.0,5.0,3.0,4.0
55.0,6.5,105.783028074095,20.9640063756862,1.0,2.0,6.0,4.0,4.0,4.0
39.0,7.5,105.826613614293,21.0345910509939,1.0,1.0,,6.0,,
35.0,8.2,105.7815476,21.0136915,1.0,2.0,,6.0,5.0,6.0
46.0,14.5,105.809099589045,21.0610598317603,1.0,2.0,4.1,6.0,4.0,5.0
50.0,14.2,105.824116589129,21.0429653924912,1.0,2.0,,6.0,3.0,
30.0,4.7,105.839228282099,21.0015325801235,1.0,2.0,6.0,4.0,4.0,4.0
36.0,6.25,105.813222862366,21.033755150085,1.0,2.0,4.0,5.0,3.0,4.0
32.0,9.8,105.827537733903,21.0254011353531,1.0,2.0,,5.0,5.0,5.0
35.0,7.5,105.808915671135,21.0324223839721,1.0,2.0,,5.0,3.0,5.0
55.0,21.0,105.806210605406,21.0232512102803,1.0,2.0,4.5,4.0,4.0,3.0
45.0,3.15,105.717117232072,20.9307841302029,1.0,2.0,4.0,3.0,4.0,3.0
45.0,7.5,105.802584616528,20.980277014871,1.0,2.0,5.0,5.0,9.0,9.0
80.0,16.8,105.778816954775,21.0410123432831,1.0,2.0,,7.0,13.0,
84.0,7.5,105.849687609181,20.994556936243,1.0,2.0,4.5,5.0,14.0,14.0
37.0,6.2,105.811315212618,21.045934379089,1.0,2.0,3.2,5.0,3.0,5.0
41.0,7.9,105.867070325759,20.9978185631908,1.0,2.0,6.6,5.0,3.0,4.0
38.0,5.65,105.794121934459,20.9584281247359,1.0,2.0,8.0,5.0,5.0,4.0
30.0,8.05,105.794800094306,21.0230962758206,1.0,2.0,5.0,5.0,3.0,3.0
35.0,6.15,105.893963554528,21.021229796912,1.0,2.0,4.0,6.0,3.0,
47.0,12.88,105.816126645546,21.0404157247451,1.0,2.0,4.5,7.0,4.0,5.0
31.0,13.0,105.850392078726,21.0151181745617,1.0,2.0,4.0,5.0,3.0,5.0
56.0,9.58,105.774799070871,21.0742138938744,1.0,1.0,,5.0,9.0,5.0
40.0,10.8,105.811911297751,21.0362980978174,1.0,2.0,4.2,5.0,4.0,4.0
45.0,8.85,105.850662041874,20.9982521259836,1.0,2.0,,,,
33.0,4.8,105.756708256143,20.9380915692783,1.0,0.0,3.5,4.0,4.0,3.0
48.0,4.2,105.762835795931,20.9581590001131,,2.0,,5.0,,
50.0,13.2,105.843074079035,20.9965831732038,1.0,2.0,,5.0,6.0,
45.0,10.0,105.900363828831,21.0716273977919,1.0,,,4.0,,
35.0,6.45,105.768760339347,21.021086057974,1.0,2.0,6.0,5.0,3.0,4.0
41.0,4.3,105.772345680898,20.9680580665958,1.0,2.0,4.5,5.0,5.0,4.0
60.0,15.6,105.799846896508,21.0107430641129,1.0,1.0,4.0,5.0,6.0,7.0
55.0,12.0,105.842870137771,20.9967301027708,1.0,2.0,,,,
30.0,6.15,105.827925113387,21.0396562553166,1.0,2.0,3.0,5.0,3.0,4.0
47.0,12.88,105.817375047251,21.0332409528808,1.0,2.0,4.5,7.0,4.0,5.0
50.0,13.2,105.799220349883,21.0462758424075,1.0,2.0,4.0,5.0,6.0,4.0
30.0,7.0,105.768270725089,20.9719684943384,1.0,2.0,4.0,5.0,3.0,3.0
66.0,5.4,105.768681887389,20.9620891953489,1.0,2.0,4.5,5.0,5.0,4.0
80.0,23.9,105.816831313693,21.0361482122721,1.0,2.0,5.2,5.0,,
37.0,6.5,105.824126616815,21.0741755193219,1.0,2.0,5.0,5.0,4.0,3.0
40.0,7.9,105.837902614407,21.0699268244862,1.0,2.0,4.0,4.0,4.0,3.0
38.0,6.35,105.768859685661,21.0209048929054,1.0,2.0,4.8,4.0,3.0,3.0
